60
60
151
362
844
1959
4039
7565
12236
15341
13291
7444
3255
2441
2351
2351
2381
2502
2411
2562
2502
2532
2652
2562
2622
2682
2712
2712
2803
2833
2954
3165
3315
2954
3255
3436
3737
4430
4340
5304
6630
8921
10669
12718
10699
8710
3677
1597
663
151
30
15
