3
7
17
44
106
263
523
940
1538
1927
1623
803
308
195
174
174
171
161
164
171
174
171
164
157
164
161
171
157
150
157
161
150
167
133
140
157
167
161
167
164
178
222
232
191
130
79
24
10
3
3
3
2
