2.46E+00,2.29E+00,2.08E+00,1.85E+00,1.61E+00,1.38E+00,1.17E+00,9.78E-01,8.09E-01,6.64E-01,5.42E-01,4.39E-01,3.55E-01,2.86E-01,2.30E-01,1.84E-01,1.46E-01,1.17E-01,9.37E-02,7.45E-02,5.93E-02,4.70E-02,3.74E-02,2.97E-02,2.36E-02,1.87E-02,1.47E-02,1.17E-02,9.25E-03,7.30E-03,5.75E-03,4.50E-03,3.53E-03,2.76E-03,2.14E-03,1.65E-03,1.27E-03,9.70E-04,7.31E-04,5.47E-04,4.09E-04,3.10E-04,2.50E-04,2.22E-04,2.00E-04,1.92E-04,1.92E-04,1.67E-04,1.08E-04,6.61E-05,4.07E-05,2.52E-05,2.04E-05,2.00E-05,2.00E-05,1.26E-05,1.85E-06,1.86E-06,0
2.29E-01,2.37E-01,2.51E-01,2.67E-01,2.91E-01,3.24E-01,3.62E-01,4.01E-01,4.51E-01,5.24E-01,6.26E-01,7.24E-01,7.98E-01,8.60E-01,9.10E-01,9.45E-01,9.61E-01,9.70E-01,9.79E-01,9.77E-01,9.56E-01,9.38E-01,9.12E-01,8.86E-01,8.56E-01,8.23E-01,7.96E-01,7.65E-01,7.27E-01,6.96E-01,6.68E-01,6.36E-01,6.04E-01,5.76E-01,5.49E-01,5.18E-01,4.91E-01,4.67E-01,4.41E-01,4.12E-01,3.81E-01,3.48E-01,3.05E-01,2.54E-01,2.03E-01,1.54E-01,1.07E-01,7.00E-02,4.48E-02,2.66E-02,1.54E-02,1.01E-02,7.16E-03,5.28E-03,4.27E-03,3.13E-03,1.93E-03,2.02E-03,0
1.94E-01,2.01E-01,2.09E-01,2.23E-01,2.43E-01,2.71E-01,3.03E-01,3.37E-01,3.82E-01,4.48E-01,5.49E-01,6.51E-01,7.27E-01,8.02E-01,8.64E-01,9.13E-01,9.51E-01,9.80E-01,1.00E+00,1.02E+00,1.02E+00,1.02E+00,1.02E+00,1.00E+00,9.85E-01,9.63E-01,9.45E-01,9.24E-01,8.95E-01,8.69E-01,8.43E-01,8.20E-01,7.95E-01,7.70E-01,7.43E-01,7.15E-01,6.89E-01,6.65E-01,6.42E-01,6.15E-01,5.87E-01,5.50E-01,5.03E-01,4.46E-01,3.74E-01,2.93E-01,2.17E-01,1.51E-01,9.83E-02,5.92E-02,3.52E-02,2.30E-02,1.59E-02,1.11E-02,8.93E-03,6.82E-03,4.50E-03,4.74E-03,0
1.63E-01,1.69E-01,1.78E-01,1.89E-01,2.06E-01,2.29E-01,2.55E-01,2.84E-01,3.22E-01,3.82E-01,4.72E-01,5.62E-01,6.39E-01,7.15E-01,7.78E-01,8.33E-01,8.81E-01,9.18E-01,9.57E-01,9.82E-01,9.93E-01,1.01E+00,1.02E+00,1.02E+00,1.01E+00,1.01E+00,9.90E-01,9.83E-01,9.73E-01,9.57E-01,9.36E-01,9.17E-01,9.03E-01,8.83E-01,8.66E-01,8.49E-01,8.29E-01,8.11E-01,7.93E-01,7.80E-01,7.61E-01,7.31E-01,6.96E-01,6.41E-01,5.57E-01,4.61E-01,3.56E-01,2.54E-01,1.70E-01,1.08E-01,6.58E-02,4.25E-02,3.02E-02,2.09E-02,1.59E-02,1.20E-02,7.93E-03,8.26E-03,0
1.16E-01,1.20E-01,1.25E-01,1.33E-01,1.45E-01,1.61E-01,1.80E-01,2.00E-01,2.27E-01,2.68E-01,3.31E-01,3.99E-01,4.59E-01,5.17E-01,5.71E-01,6.20E-01,6.66E-01,7.06E-01,7.45E-01,7.81E-01,8.07E-01,8.32E-01,8.49E-01,8.64E-01,8.80E-01,8.91E-01,9.01E-01,9.09E-01,9.12E-01,9.14E-01,9.16E-01,9.16E-01,9.15E-01,9.13E-01,9.10E-01,9.09E-01,9.09E-01,9.12E-01,9.18E-01,9.29E-01,9.41E-01,9.50E-01,9.52E-01,9.33E-01,8.78E-01,7.83E-01,6.56E-01,5.03E-01,3.61E-01,2.43E-01,1.50E-01,9.79E-02,7.03E-02,4.80E-02,3.54E-02,2.74E-02,1.95E-02,2.05E-02,0
7.85E-02,8.14E-02,8.63E-02,9.06E-02,9.83E-02,1.10E-01,1.21E-01,1.35E-01,1.54E-01,1.81E-01,2.24E-01,2.72E-01,3.13E-01,3.55E-01,3.91E-01,4.23E-01,4.59E-01,4.96E-01,5.28E-01,5.54E-01,5.78E-01,6.04E-01,6.24E-01,6.39E-01,6.57E-01,6.75E-01,6.87E-01,7.00E-01,7.18E-01,7.30E-01,7.40E-01,7.47E-01,7.53E-01,7.67E-01,7.73E-01,7.82E-01,7.97E-01,8.12E-01,8.35E-01,8.62E-01,9.02E-01,9.52E-01,1.00E+00,1.03E+00,1.04E+00,1.00E+00,8.93E-01,7.35E-01,5.59E-01,3.99E-01,2.60E-01,1.74E-01,1.22E-01,8.15E-02,6.00E-02,4.66E-02,3.43E-02,3.63E-02,0
3.44E-02,3.58E-02,3.74E-02,4.00E-02,4.33E-02,4.78E-02,5.35E-02,5.96E-02,6.73E-02,7.98E-02,9.86E-02,1.18E-01,1.36E-01,1.55E-01,1.72E-01,1.88E-01,2.04E-01,2.18E-01,2.34E-01,2.49E-01,2.60E-01,2.73E-01,2.85E-01,2.95E-01,3.07E-01,3.19E-01,3.29E-01,3.39E-01,3.50E-01,3.59E-01,3.69E-01,3.80E-01,3.90E-01,4.02E-01,4.12E-01,4.25E-01,4.40E-01,4.59E-01,4.84E-01,5.17E-01,5.65E-01,6.32E-01,7.20E-01,8.25E-01,9.35E-01,1.02E+00,1.04E+00,9.81E-01,8.29E-01,6.62E-01,4.62E-01,3.22E-01,2.30E-01,1.55E-01,1.09E-01,8.46E-02,6.51E-02,6.95E-02,0
1.44E-02,1.49E-02,1.54E-02,1.64E-02,1.79E-02,1.99E-02,2.26E-02,2.49E-02,2.83E-02,3.32E-02,4.08E-02,4.90E-02,5.65E-02,6.42E-02,7.12E-02,7.75E-02,8.38E-02,9.03E-02,9.67E-02,1.03E-01,1.07E-01,1.12E-01,1.18E-01,1.24E-01,1.28E-01,1.33E-01,1.38E-01,1.44E-01,1.48E-01,1.52E-01,1.58E-01,1.64E-01,1.70E-01,1.74E-01,1.81E-01,1.88E-01,1.97E-01,2.07E-01,2.22E-01,2.43E-01,2.71E-01,3.17E-01,3.83E-01,4.78E-01,6.04E-01,7.49E-01,8.83E-01,9.14E-01,8.78E-01,7.86E-01,5.85E-01,4.31E-01,3.14E-01,2.12E-01,1.44E-01,1.18E-01,9.72E-02,9.94E-02,0
6.71E-03,6.96E-03,7.18E-03,7.87E-03,8.70E-03,9.53E-03,1.04E-02,1.16E-02,1.33E-02,1.58E-02,1.99E-02,2.49E-02,3.04E-02,3.66E-02,4.32E-02,5.08E-02,5.81E-02,6.55E-02,7.42E-02,8.30E-02,9.08E-02,9.95E-02,1.11E-01,1.23E-01,1.33E-01,1.40E-01,1.49E-01,1.61E-01,1.69E-01,1.77E-01,1.90E-01,2.01E-01,2.09E-01,2.18E-01,2.24E-01,2.35E-01,2.54E-01,2.64E-01,2.90E-01,3.20E-01,3.51E-01,4.14E-01,4.87E-01,5.79E-01,6.94E-01,8.04E-01,8.81E-01,8.77E-01,7.98E-01,7.05E-01,5.91E-01,5.79E-01,6.06E-01,5.75E-01,5.47E-01,5.52E-01,5.62E-01,5.54E-01,0
